kepid,kepoi_name,kepler_name,koi_disposition,koi_prad,koi_period,koi_impact,koi_duration,koi_depth,koi_teq,koi_insol,koi_model_snr,koi_steff,koi_slogg,koi_srad,ra,dec,koi_kepmag,koi_prad_log
9071593,K02257.02,Kepler-1162 c,CONFIRMED,1.81,59.284064,0.556,5.42,424.4,401.0,6.14,13.1,5225.0,4.505,0.859,283.29214,45.434109,15.48,1.0331844833456545
10089911,K04034.01,Kepler-1543 b,CONFIRMED,6.14,6.96704926,0.906,3.73,213.7,1774.0,2341.58,18.6,6303.0,3.595,3.53,297.1243,47.037022,13.487,1.965712776351493
3247404,K04035.01,,FALSE POSITIVE,47.94,8.8109721,1.227,4.822,24048.0,881.0,142.58,26.0,5780.0,4.438,1.0,294.46231,38.381912,18.533,3.8905950580145254
11415243,K04036.01,Kepler-1544 b,CONFIRMED,1.69,168.81133,0.083,6.582,614.4,241.0,0.8,15.3,4798.0,4.62,0.707,297.285,49.21246,14.061,0.9895411936137477
3548044,K02194.02,Kepler-371 c,CONFIRMED,1.71,67.968656,0.317,7.948,321.8,443.0,9.09,27.3,5670.0,4.387,0.95,292.32645,38.657581,13.865,0.9969486348916096
8264402,K04037.01,,CANDIDATE,3.36,215.956008,0.959,10.425,392.7,361.0,4.03,23.3,6163.0,4.27,1.313,300.94568,44.164688,12.853,1.4724720573609429
7773179,K04038.01,,FALSE POSITIVE,1.06,2.15681538,0.615,5.115,106.5,1473.0,1114.9,22.6,6084.0,4.45,0.983,297.81674,43.440411,14.758,0.7227059828014898
11017094,K04106.01,,FALSE POSITIVE,15.38,0.708563091,1.196,6.347,414.5,1587.0,1501.41,90.8,5271.0,4.669,0.648,284.74942,48.558128,15.017,2.7960610784249234
3129238,K07645.01,,CANDIDATE,0.55,2.00870696,0.194,4.87,53.5,1232.0,542.87,12.2,5341.0,4.526,0.759,294.3035,38.203011,12.334,0.4382549309311553
5956633,K04107.01,,FALSE POSITIVE,2.4,366.24282,0.235,15.76,733.7,237.0,0.75,18.2,5713.0,4.541,0.893,290.60129,41.26902,15.501,1.2237754316221157
9899065,K04108.01,,FALSE POSITIVE,0.81,1.33256418,0.559,4.701,162.3,1262.0,602.26,20.7,5157.0,4.641,0.62,295.10251,46.732922,15.86,0.5933268452777344
7907808,K04109.01,,CANDIDATE,1.48,0.655939788,0.301,1.318,73.0,2411.0,7986.43,18.7,4968.0,3.924,1.755,297.08301,43.679951,14.511,0.9082585601768908
5471792,K04110.01,,FALSE POSITIVE,2.19,12.4258833,0.982,24.83,93.6,1006.0,242.04,34.4,5611.0,3.933,1.632,297.75125,40.647388,13.369,1.1600209167967532
11145831,K04039.01,,FALSE POSITIVE,1.24,1.387838134,0.38,2.252,136.8,1783.0,2378.53,20.4,6273.0,4.442,1.044,295.64212,48.773071,15.167,0.8064758658669484
11444952,K04040.01,,FALSE POSITIVE,19.06,0.678349364,1.187,3.092,486.0,1844.0,2737.73,12.0,5569.0,4.566,0.829,285.81662,49.352699,14.261,2.9987277825337895
8647295,K04041.01,,FALSE POSITIVE,26.91,1.022028468,1.247,8.866,1344.5,1649.0,1755.39,184.5,5445.0,4.456,0.855,298.84119,44.749889,14.592,3.328985047548231
3444098,K04042.01,,FALSE POSITIVE,6.73,0.72359699,0.608,1.326,495.6,4699.0,114645.28,14.8,8855.0,3.818,2.858,291.55807,38.546219,14.338,2.0451088625993306
5112567,K04043.01,,FALSE POSITIVE,34.69,1.6156052,1.149,14.55,1582.0,2202.0,5539.33,253.1,6770.0,4.15,1.623,295.31842,40.208961,13.391,3.574870537502069
2708343,K04111.01,,FALSE POSITIVE,0.9,1.8913182,0.439,4.374,202.3,983.0,221.36,17.6,4476.0,4.627,0.633,290.33362,37.911171,15.171,0.6418538861723948
3235282,K07649.01,,FALSE POSITIVE,4.5,494.165759,0.41,2.239,1440.0,265.0,1.17,7.4,6392.0,4.399,1.162,291.51395,38.365471,15.404,1.7047480922384253
3348090,K04112.01,,FALSE POSITIVE,2.6,2.43585046,0.471,2.088,60.5,2544.0,9880.82,14.9,6501.0,3.613,3.247,292.92432,38.44228,13.464,1.2809338454620642
9282762,K04113.01,,FALSE POSITIVE,1.12,1.33255441,0.649,3.828,106.7,1743.0,2180.2,15.1,6099.0,4.456,1.028,292.6069,45.701408,15.708,0.7514160886839212
3117046,K04114.01,,FALSE POSITIVE,2.37,359.1015,0.317,11.461,496.5,285.0,1.56,12.9,6373.0,4.438,1.047,291.56772,38.267109,14.821,1.2149127443642704
6311520,K04115.01,,FALSE POSITIVE,27.05,0.941840589,1.198,5.06,388.3,2200.0,5547.35,23.0,6419.0,4.33,1.142,298.67731,41.640282,13.956,3.3339886319687055
5201115,K04044.01,,FALSE POSITIVE,1.19,1.728521892,0.719,3.361,92.2,1678.0,1869.82,30.2,5872.0,4.282,1.157,295.5571,40.321209,12.861,0.7839015438284094
2708203,K04045.01,,FALSE POSITIVE,0.81,1.89125855,0.677,5.415,67.9,1671.0,1839.74,24.8,6569.0,4.41,0.927,290.29932,37.908932,13.517,0.5933268452777344
4150496,K04046.01,,FALSE POSITIVE,20.38,8.65312868,1.185,3.376,508.6,857.0,127.5,22.6,5880.0,4.525,0.893,289.71487,39.283871,15.534,3.062455905596899
11401767,K02195.02,Kepler-372 d,CONFIRMED,2.25,30.0899459,0.907,6.654,242.6,660.0,44.79,16.6,6056.0,4.332,1.209,291.2562,49.258949,14.881,1.1786549963416462
9655005,K04047.01,,FALSE POSITIVE,2.39,1.39862757,0.617,9.625,45.5,3562.0,38048.23,59.6,7872.0,3.732,3.367,294.20068,46.327221,11.915,1.220829921392359
11709124,K00435.06,Kepler-154 f,CONFIRMED,1.32,9.91937693,0.163,4.326,186.7,838.0,116.43,18.8,5688.0,4.415,0.971,289.78052,49.89653,14.534,0.8415671856782186
3851194,K07671.01,,FALSE POSITIVE,1.77,0.918510251,0.622,2.587,52.6,2795.0,14485.22,20.3,5837.0,3.791,2.338,291.71054,38.96273,13.815,1.0188473201992472
8613535,K02263.02,Kepler-1165 b,CONFIRMED,1.47,9.47850818,0.112,6.154,184.6,946.0,189.14,26.7,6249.0,4.428,1.076,286.97128,44.708302,14.456,0.9042181506398859
5092655,K04116.01,,FALSE POSITIVE,1.28,0.783258387,0.2514,2.2926,328.5,1559.0,1395.69,28.5,5067.0,4.565,0.715,289.79135,40.299431,15.729,0.8241754429663494
3955817,K04117.01,Kepler-1553 b,CONFIRMED,1.1,4.24263096,0.201,2.582,187.6,926.0,174.24,15.9,5072.0,4.521,0.825,291.91916,39.02227,14.955,0.7419373447293773
10661778,K04118.01,,FALSE POSITIVE,10.75,1.231363214,0.969,5.8101,4774.7,1699.0,1973.12,112.7,5780.0,4.438,1.0,290.29623,47.990364,17.661,2.463853240590168
5513857,K04119.01,,FALSE POSITIVE,0.91,0.755101928,0.464,3.044,119.8,1763.0,2287.46,18.1,5465.0,4.535,0.819,284.34839,40.72826,15.443,0.6471032420585384
10272389,K04048.01,,FALSE POSITIVE,1.13,4.56447463,0.508,6.415,208.4,902.0,156.74,42.6,5270.0,4.596,0.77,291.1781,47.322941,14.34,0.7561219797213337
4679687,K04049.01,,FALSE POSITIVE,30.48,1.027904857,1.261,1.6381,2381.2,1653.0,1769.2,117.8,5432.0,4.446,0.872,297.58023,39.702702,15.32,3.4493524235492026
7968683,K04050.01,,FALSE POSITIVE,3.62,367.95566,0.957,21.877,1414.1,183.0,0.27,13.7,4723.0,4.611,0.696,294.78763,43.739021,15.964,1.5303947050936475
10360722,K04051.01,Kepler-1545 b,CONFIRMED,2.75,163.692336,0.028,6.853,1138.0,274.0,1.34,21.0,4999.0,4.49,0.843,298.89877,47.463089,15.031,1.3217558399823195
9091755,K04052.01,,FALSE POSITIVE,1.91,1.106529843,0.974,6.258,319.5,1649.0,1746.73,69.2,5932.0,4.58,0.798,292.93121,45.40427,15.144,1.0681530811834012
3852476,K07672.01,,FALSE POSITIVE,6.88,111.741576,0.057,3.83,238.8,676.0,49.4,9.9,5267.0,3.338,4.525,292.03525,38.945911,13.075,2.064327903869788
9700449,K04120.01,,CANDIDATE,1.93,110.461746,0.036,12.46,331.2,420.0,7.34,15.8,6321.0,4.434,1.058,287.03952,46.481701,15.092,1.0750024230289759
6349881,K04121.01,Kepler-1554 b,CONFIRMED,3.24,198.088873,0.633,7.955,1027.7,288.0,1.63,18.0,5275.0,4.397,0.969,286.57617,41.741459,15.717,1.4445632692438664
